weight_decay,lr,epochs,patience,delta,feature_dim,features,pre_process_layers,post_process_layers,layer_connectivity,hidden_channels,batch_norm,dropout,macro_aggregation,L2_norm,msg_passing_layers,normalize_output,heads,add_self_loops,concat,val_auc,accepted
0.001,0.01,300,10,0.1,128,go2vec,0,0,sum,64,True,0.3,mean,True,4,True,2,False,True,0.891,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,sum,64,False,0.3,mean,True,4,True,2,False,True,0.895,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,sum,64,False,0.3,mean,True,3,True,2,False,True,0.892,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,sum,64,False,0.3,mean,True,3,True,2,False,False,0.897,True
0.001,0.01,300,10,0.1,128,go2vec,1,0,sum,64,False,0.3,mean,True,3,True,2,False,False,0.801,False
0.001,0.01,300,10,0.1,128,go2vec,0,0,False,64,False,0.3,mean,True,3,True,2,False,False,0.88,True
0.001,0.01,300,10,0.1,128,go2vec,1,0,False,64,False,0.3,mean,True,3,True,2,False,False,0.896,True
0.001,0.0001,300,10,0.1,128,go2vec,1,0,False,64,False,0.3,mean,True,3,True,2,False,False,0.843,True
0.001,0.0001,300,10,0.1,128,go2vec,1,1,False,64,False,0.3,mean,True,3,True,2,False,False,0.844,True
0.001,0.0001,300,10,0.1,128,go2vec,1,1,False,64,True,0.3,mean,True,3,True,2,False,False,0.84,True
0.001,0.0001,300,10,0.1,128,go2vec,1,1,False,64,True,0.3,mean,True,3,False,2,False,False,0.808,False
0.001,0.01,300,10,0.1,128,go2vec,1,1,False,64,True,0.3,mean,True,3,True,2,False,False,0.548,False
0.001,0.0001,300,10,0.1,128,go2vec,1,0,False,64,True,0.3,mean,True,3,True,2,False,False,0.845,True
0.001,0.0001,300,10,0.1,128,go2vec,1,0,False,64,True,0.3,mean,True,3,True,3,False,False,0.866,True
0.001,0.0001,400,10,0.1,128,go2vec,1,0,False,64,True,0.3,mean,True,3,True,3,False,False,0.795,False
0.001,0.0001,300,10,0.1,128,go2vec,1,0,False,64,True,0.5,mean,True,3,True,3,False,False,0.836,True
0.001,0.0001,300,10,0.1,128,go2vec,1,0,False,64,True,0.5,mean,True,4,True,3,False,False,0.827,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,False,64,True,0.5,mean,True,4,True,3,False,False,0.805,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,False,64,True,0.5,mean,True,4,True,2,False,False,0.792,False
0.001,0.0001,300,10,0.1,128,go2vec,2,0,False,64,False,0.5,mean,True,4,True,3,False,False,0.801,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,False,64,False,0.5,mean,False,4,True,3,False,False,0.773,False
0.001,0.0001,300,10,0.1,128,go2vec,2,0,cat,64,False,0.5,mean,True,4,True,3,False,False,0.82,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,sum,64,False,0.5,mean,True,4,True,3,False,False,0.769,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,sum,64,False,0.5,mean,True,4,False,3,False,False,0.784,True
0.001,0.0001,300,10,0.1,128,go2vec,2,2,sum,64,False,0.5,mean,True,4,False,3,False,False,0.591,False
0.001,0.0001,300,10,0.1,128,go2vec,2,0,sum,64,False,0.5,mean,False,4,False,3,False,False,0.635,True
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,mean,False,4,False,3,False,False,0.67,True
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,mean,False,4,False,2,False,False,0.708,True
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,mean,True,4,False,2,False,False,0.662,False
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,mean,False,4,False,2,False,True,0.827,True
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,4,False,2,False,True,0.835,True
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,1,False,2,False,True,0.666,False
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,32,False,0.5,sum,False,4,False,2,False,True,0.761,False
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,4,False,2,False,False,0.819,False
0.001,0.0001,400,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,4,False,2,False,True,0.868,True
0.001,0.0001,400,10,0.1,128,go2vec,2,1,sum,64,True,0.5,sum,False,4,False,2,False,True,0.727,False
0.001,0.001,400,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,4,False,2,False,True,0.937,True
0.001,0.001,400,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,4,True,2,False,True,0.883,False
0.001,0.001,400,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,4,False,1,False,True,0.928,False
0.001,0.001,400,10,0.1,128,go2vec,2,1,sum,64,False,0.5,mean,False,4,False,2,False,True,0.929,True
0.001,0.001,400,10,0.1,128,go2vec,1,1,sum,64,False,0.5,mean,False,4,False,2,False,True,0.933,True
0.001,0.001,400,10,0.1,128,go2vec,0,1,sum,64,False,0.5,mean,False,4,False,2,False,True,0.939,True
0.001,0.001,400,10,0.1,128,go2vec,0,1,sum,64,False,0.5,mean,False,1,False,2,False,True,0.816,False
0.001,0.001,400,10,0.1,128,random,0,1,sum,64,False,0.5,mean,False,4,False,2,False,True,0.826,False
0.001,0.001,300,10,0.1,128,go2vec,0,1,sum,64,False,0.5,mean,False,4,False,2,False,True,0.936,True
0.001,0.001,300,10,0.1,128,go2vec,0,1,sum,64,False,0.0,mean,False,4,False,2,False,True,0.934,True
0.001,0.0001,300,10,0.1,128,go2vec,0,1,sum,64,False,0.0,mean,False,4,False,2,False,True,0.893,False
0.001,0.0001,300,10,0.1,128,go2vec,0,1,sum,64,False,0.0,mean,False,4,False,2,False,True,0.891,False
